#doc name topic proportion ...
0	Yellow	1.6336932844842735E-4	1.572447734658795E-4	4.400122446606244E-5	0.0012331532676859386	1.596597590625752E-4	2.190682484917158E-4	1.6136733063411112E-4	0.001146220271669281	1.7765178388328939E-4	2.3779988646714623E-4	2.3437565390402456E-4	0.0021764956571125598	1.344726702544885E-4	2.2252679388966106E-4	7.850379459123921E-4	3.1506693095397187E-4	7.127709992596263E-5	1.317875999464082E-4	0.0012972378541275963	1.526309821348668E-4	3.8561642188607347E-4	0.024849093333044175	0.0011754910468986073	2.0715020981147675E-4	0.0015847818791535882	1.5806458423102654E-4	0.04098640600967326	0.004321811323704149	0.0013508807692110708	1.3082148850684184E-4	2.1833743235096154E-4	3.351641072941613E-4	0.23589457503029274	2.1322603170991796E-4	1.537248283777698E-4	3.3562754482257233E-4	4.884207751500706E-4	0.06026307000294793	1.3635863761253306E-4	2.3125977967457804E-4	2.5632967141865127E-4	0.11250115861250738	1.4351905853509216E-4	1.416940154534626E-4	2.1833213154656187E-4	2.733053794395539E-4	1.2805070006912872E-4	1.242884400087162E-4	9.07012234335462E-5	0.0011755747538030447	1.7650479226466134E-4	9.840937236789128E-5	0.00111088679268391	1.76021044026035E-4	1.5569002196714563E-4	3.3374400550892363E-4	1.119361753150274E-4	1.9485748873075795E-4	0.12253470770076669	1.6163180158068074E-4	2.6791524033635046E-4	0.0011356392696026793	0.001134270173248111	0.016861760190383032	1.5200405482928414E-4	0.01150698539041863	1.8994804465253672E-4	3.205048820818787E-4	1.7512846174249676E-4	1.1106936115372066E-4	8.234968876022558E-5	1.9117159923406863E-4	1.2467080473849439E-4	0.0013980387011602734	0.3364694982262004	6.859340242694979E-4	2.586775371444473E-4	1.4127395508396214E-4	0.0014048479836961398	0.0037949644348297925	1.628491347220393E-4	2.7509588711552334E-4	2.233586195484189E-4	1.2936749435717168E-4	5.5007360474368424E-5
