#doc name topic proportion ...
0	Blue	5.583889207450041E-5	5.374554708788138E-5	1.503941803177547E-5	0.0024436199821285774	5.4570978160997E-5	7.487652915424903E-5	5.5154618343631276E-5	3.917728661261547E-4	0.0010717874773006238	4.183012200093127E-4	8.01085305762807E-5	7.439162984408839E-4	0.0010570290530070923	4.130809465578778E-4	2.683223929027023E-4	1.0768844140371603E-4	2.4362187981972587E-5	4.504440117404279E-5	1.0636768535631932E-4	5.216857423359183E-5	0.0014798911453285475	0.02770357811051151	0.002760933600145663	4.0782530018306125E-4	0.0015527381323030625	5.402575467195681E-5	0.07804320426597056	1.290862088110965E-4	1.247025893089501E-4	0.01655880700361097	0.00445591667001757	0.0011256244717406175	0.2521720427901163	7.287968607817782E-5	5.254244589532691E-5	1.1471596553996591E-4	8.409846001573302E-4	3.9282296429816214E-5	0.0030798074821291356	7.90435389620763E-5	8.761231372972571E-5	0.06035883305686225	4.905416026549176E-5	4.843036885596414E-5	4.116472300819043E-4	9.341453338178634E-5	3.8078944816850657E-4	4.2481222477116274E-5	3.100126489122314E-5	6.478379202094122E-5	6.032853375540343E-5	3.363587507495139E-5	4.267374165985964E-5	6.016319081163039E-5	5.321414010980915E-5	1.1407218038487108E-4	3.8259274687667605E-5	6.660140178381026E-5	9.103927427597238E-5	5.524501330811205E-5	9.157220839637552E-5	3.8815632783192064E-4	3.876883769361899E-4	0.12203596711195523	5.195429333712576E-5	2.2578984929018232E-4	6.492337616766084E-5	0.013253416899792154	5.985811025415087E-5	3.796300155695485E-5	2.814674839348769E-5	6.534158154852575E-5	4.2611912999516995E-5	4.778432579203929E-4	0.2703710227582139	0.003267649845158911	8.841480353679823E-5	3.8530909648107196E-4	4.8017063966478835E-4	0.018148216669413388	5.5661092229073596E-5	4.3104882309242534E-4	7.634295843243775E-5	0.108902420877677	1.88012651701695E-5
