#doc name topic proportion ...
0	Green	1.0245294329833029E-4	9.86120835095691E-5	2.7594255287042496E-5	0.003246808793499416	1.0012658066000978E-4	1.3738311257288115E-4	1.0119744099259441E-4	1.0045608353218458E-4	0.022990987934194115	1.4913018567165717E-4	1.4698276480654325E-4	0.0013649342154063422	8.433113480727415E-5	1.3955205186470327E-4	4.923166969189695E-4	1.9758625880864943E-4	4.469963087036469E-5	8.264726085958499E-5	8.135299176144815E-4	9.571866094294705E-5	8.601965640464694E-4	0.044646728406900225	0.008775950173351692	1.2990901598002345E-4	3.7548890597901544E-4	9.912620710078829E-5	3.5054211239693764E-4	8.552137603423892E-4	2.2880373941837638E-4	0.001937142316347654	1.3692479970998754E-4	2.1018969476320175E-4	0.44846166809403365	1.3371931404737616E-4	9.640463895464347E-5	8.288473038397051E-4	3.063007386847002E-4	7.207497747954144E-5	8.551387154636308E-5	1.4502872307309148E-4	1.6075067175063434E-4	0.06684205500788233	9.00043484659809E-5	8.885981884628408E-5	1.369214754445471E-4	1.7139655777974647E-4	8.030375859465823E-5	7.794435233214981E-5	5.688097876009693E-5	1.1886500473033778E-4	1.1069051728080964E-4	6.171494945218336E-5	7.829758564643426E-5	1.103871468052537E-4	9.763706042135791E-5	2.0929911383799004E-4	7.019794187501207E-5	7.40566922743383E-4	1.6703844325694904E-4	1.0136329725919164E-4	1.680162683389109E-4	7.121874515918691E-4	7.113288574327526E-4	6.805549133549527E-4	9.532549933604656E-5	0.061014241823831465	1.1912111308309898E-4	0.0014377304842503244	0.0019649283142442295	6.96543412924426E-5	5.16435249707838E-5	1.1988843439949695E-4	7.818414270376545E-5	0.0039685794996770305	0.31551235661289273	4.301661784516864E-4	1.6222307637126673E-4	8.859638860740731E-5	2.626479133408583E-4	0.002998282959894419	1.0212671695670335E-4	1.7251942939306298E-4	1.4007371029263588E-4	8.112955283528902E-5	3.4496475178021906E-5
